node_id,node_type,country,sector,commodity,total_import_usd,import_share_pct,vulnerability_score,hhi,top_source_country,top_source_share_pct,country_risk_fsi,country_risk_source,commodity_importance,commodity_imp_source,chokepoint_weight,chokepoint_source,lat,lon,global_trade_share_pct,representative_companies,n_companies,static_risk_score,score_methodology,risk_tier
TN_PHA_IRA,trade,Iraq,Pharma,Pharma,1.56,0.01,0.0,0.074,Switzerland,14.27,0.7617,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3366,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_ISL,trade,Islamic Republic of Iran,Pharma,Pharma,4.640000000000001,0.02,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_JOR,trade,Jordan,Pharma,Pharma,0.53,0.0,0.0,0.074,Switzerland,14.27,0.6308,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2973,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_KAZ,trade,Kazakhstan,Pharma,Pharma,0.05,0.0,0.0,0.074,Switzerland,14.27,0.505,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2595,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_KUW,trade,Kuwait,Pharma,Pharma,0.45,0.0,0.0,0.074,Switzerland,14.27,0.4267,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2361,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_KYR,trade,Kyrgyzstan,Pharma,Pharma,0.1,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_LAO,trade,Lao People's Democratic Republic,Pharma,Pharma,0.05,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_LEB,trade,Lebanon,Pharma,Pharma,0.36,0.0,0.0,0.074,Switzerland,14.27,0.765,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3375,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_LIE,trade,Liechtenstein,Pharma,Pharma,0.76,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_LUX,trade,Luxembourg,Pharma,Pharma,0.8099999999999999,0.0,0.0,0.074,Switzerland,14.27,0.1625,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1568,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_MAC,trade,Macao,Pharma,Pharma,0.01,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_MAL,trade,Maldives,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.5242,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2653,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_MAL,trade,Malta,Pharma,Pharma,3.85,0.02,0.0,0.074,Switzerland,14.27,0.275,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.1905,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_MON,trade,Mongolia,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.4275,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2363,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_MON,trade,Montenegro,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.4833,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.253,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_NET,trade,Netherlands Antilles,Pharma,Pharma,0.25,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_NOR,trade,North Macedonia,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_PAP,trade,Papua New Guinea,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.6508,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3033,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_PHA_QAT,trade,Qatar,Pharma,Pharma,1.94,0.01,0.0,0.074,Switzerland,14.27,0.3375,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2093,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_REP,trade,Republic of Moldova,Pharma,Pharma,0.1,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_ROM,trade,Romania,Pharma,Pharma,3.29,0.02,0.0,0.074,Switzerland,14.27,0.4417,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2406,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_SER,trade,Serbia,Pharma,Pharma,0.3,0.0,0.0,0.074,Switzerland,14.27,0.5658,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2778,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_SLO,trade,Slovakia,Pharma,Pharma,0.59,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_STA,trade,State of Palestine,Pharma,Pharma,0.01,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_SYR,trade,Syrian Arab Republic,Pharma,Pharma,0.0,0.0,0.0,0.074,Switzerland,14.27,0.6175,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2933,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_TAJ,trade,Tajikistan,Pharma,Pharma,0.18,0.0,0.0,0.074,Switzerland,14.27,0.6183,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.2935,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_PHA_TIM,trade,Timor-Leste,Pharma,Pharma,0.04,0.0,0.0,0.074,Switzerland,14.27,0.6458,Fund for Peace FSI 2024 (normalized /120),0.5402,Derived from ISB import value + HHI (2024),0.0,,,,,Ban Labs Private Limited | Devi Chemtech Private Limited | Jagadishwar Pharmaceutical Works Limited | Kobo Biotech Ltd. | Ethico Pharma Private Limited | Embark Life Science Private Limited | Beacon Health Care Private Limited | Shamrock Industrial Company Ltd. | Kph Cosmos Private Limited | Shivam Medicos Private Limited,10,0.3018,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
